v1,v2,result
2.93,5.96,8.89
2.21,8.35,10.559999999999999
0.78,3.53,4.31
8.67,2.96,11.629999999999999
4.37,7.85,12.219999999999999
6.7,8.82,15.52
2.56,3.42,5.98
1.16,4.82,5.98
1.52,9.0,10.52
4.09,6.85,10.94
0.3,4.35,4.6499999999999995
3.88,6.28,10.16
4.03,5.72,9.75
4.49,2.54,7.03
2.72,7.92,10.64
5.39,0.21,5.6
0.67,1.61,2.2800000000000002
2.46,4.79,7.25
0.91,5.0,5.91
4.93,5.96,10.89
1.42,4.07,5.49
0.09,5.59,5.68
8.06,9.4,17.46
6.66,6.73,13.39
1.19,3.03,4.22
0.46,9.73,10.190000000000001
4.01,9.32,13.33
5.9,5.3,11.2
8.46,9.13,17.590000000000003
4.6,6.13,10.73
3.28,9.23,12.51
1.03,2.47,3.5
5.97,3.02,8.99
6.46,5.4,11.86
8.03,1.74,9.77
9.26,9.44,18.7
0.5,2.12,2.62
8.41,3.01,11.42
7.85,1.37,9.219999999999999
1.56,1.76,3.3200000000000003
5.69,2.03,7.720000000000001
2.04,1.16,3.2
3.39,4.66,8.05
5.1,9.11,14.209999999999999
0.38,8.13,8.510000000000002
3.84,8.23,12.07
5.36,5.58,10.940000000000001
8.72,3.74,12.46
5.75,9.49,15.24
4.75,9.87,14.62
7.89,4.54,12.43
1.04,3.82,4.859999999999999
3.19,4.66,7.85
2.21,7.97,10.18
8.69,8.0,16.689999999999998
5.92,6.74,12.66
7.49,6.69,14.18
7.44,6.91,14.350000000000001
1.9,1.93,3.83
5.35,2.97,8.32
8.62,7.13,15.75
6.5,0.54,7.04
2.12,3.06,5.18
2.28,6.91,9.19
3.25,1.43,4.68
7.35,8.89,16.240000000000002
7.89,4.28,12.17
6.88,8.01,14.89
8.18,4.61,12.79
6.32,0.04,6.36
6.59,2.69,9.28
3.3,7.97,11.27
6.96,9.94,16.9
9.15,9.23,18.380000000000003
6.94,9.63,16.57
6.53,0.07,6.6000000000000005
0.46,8.54,9.0
6.92,2.92,9.84
2.54,8.62,11.16
9.63,9.03,18.66
7.78,8.67,16.45
5.73,6.78,12.510000000000002
5.49,7.27,12.76
3.31,6.43,9.74
9.99,0.27,10.26
0.97,4.77,5.739999999999999
9.51,2.53,12.04
4.11,3.28,7.390000000000001
0.33,6.05,6.38
3.14,2.45,5.59
6.02,5.22,11.239999999999998
9.0,2.84,11.84
2.9,0.8,3.7
1.35,5.96,7.3100000000000005
6.77,2.15,8.92
4.12,1.7,5.82
9.9,2.21,12.11
8.87,7.33,16.2
2.68,4.23,6.91
3.92,8.65,12.57
6.56,7.6,14.16
3.3,0.9,4.2
1.39,7.94,9.33
0.28,1.16,1.44
2.91,2.32,5.23
5.16,8.37,13.53
2.52,1.85,4.37
1.0,7.09,8.09
5.58,8.97,14.55
9.53,7.67,17.2
5.36,9.92,15.280000000000001
5.94,3.26,9.2
1.46,7.8,9.26
6.29,1.84,8.13
0.46,7.57,8.030000000000001
4.5,5.79,10.29
5.11,8.42,13.530000000000001
6.11,3.23,9.34
0.9,9.15,10.05
7.07,5.26,12.33
0.41,2.56,2.97
7.95,9.07,17.02
6.69,0.88,7.57
8.93,5.89,14.82
7.69,2.82,10.51
9.08,4.52,13.6
3.48,7.91,11.39
8.72,2.54,11.260000000000002
1.01,8.02,9.03
1.71,7.07,8.780000000000001
5.52,5.88,11.399999999999999
8.07,8.82,16.89
9.81,1.37,11.18
9.66,7.74,17.4
2.4,0.85,3.25
9.13,9.92,19.05
9.03,7.88,16.91
0.28,8.96,9.24
7.34,6.02,13.36
0.26,8.03,8.29
1.34,6.36,7.7
5.33,9.78,15.11
0.92,3.18,4.1000000000000005
7.2,7.29,14.49
2.25,9.15,11.4
1.47,1.93,3.4
5.88,0.61,6.49
1.07,7.31,8.379999999999999
5.33,0.75,6.08
7.4,7.44,14.84
7.87,0.91,8.78
5.08,2.62,7.7
4.49,7.2,11.690000000000001
2.06,0.24,2.3
8.05,9.57,17.62
0.18,6.32,6.5
2.94,4.47,7.41
1.64,7.53,9.17
5.74,3.35,9.09
4.44,8.17,12.61
0.54,3.51,4.05
5.56,4.2,9.76
9.02,8.45,17.47
5.29,7.88,13.17
5.74,3.05,8.79
9.09,0.82,9.91
2.87,2.13,5.0
9.68,6.9,16.58
7.84,2.42,10.26
7.92,7.76,15.68
4.64,2.34,6.9799999999999995
7.75,9.72,17.47
0.26,3.02,3.2800000000000002
8.5,3.47,11.97
7.34,9.67,17.009999999999998
7.8,4.54,12.34
9.83,0.46,10.290000000000001
8.54,7.46,16.0
1.78,3.57,5.35
6.34,4.52,10.86
1.26,4.65,5.91
4.97,9.5,14.469999999999999
1.95,4.26,6.21
7.25,6.98,14.23
5.23,4.72,9.95
0.63,6.49,7.12
4.11,5.9,10.010000000000002
6.15,0.46,6.61
5.34,3.24,8.58
4.94,6.99,11.93
6.04,8.37,14.41
2.27,8.32,10.59
4.88,0.43,5.31
3.29,7.88,11.17
8.79,7.45,16.24
9.48,7.52,17.0
6.83,7.21,14.04
3.72,4.59,8.31
7.34,6.81,14.149999999999999
7.68,6.59,14.27
7.45,4.25,11.7
7.22,8.03,15.25
3.68,9.69,13.37
0.33,4.23,4.5600000000000005
0.2,1.34,1.54
0.74,9.75,10.49
3.86,1.97,5.83
1.84,8.44,10.28
9.68,1.7,11.379999999999999
6.16,2.05,8.21
3.53,5.28,8.81
6.34,1.13,7.47
1.32,1.48,2.8
7.87,7.09,14.96
5.92,9.79,15.709999999999999
8.58,5.75,14.33
4.43,5.36,9.79
3.91,3.77,7.68
7.26,6.36,13.620000000000001
3.23,7.19,10.42
5.8,6.45,12.25
1.39,1.79,3.1799999999999997
7.78,7.96,15.74
3.84,2.34,6.18
1.32,2.29,3.6100000000000003
5.61,1.36,6.970000000000001
3.74,4.59,8.33
5.07,8.25,13.32
9.06,4.18,13.24
7.78,8.07,15.850000000000001
9.32,9.16,18.48
0.73,0.12,0.85
4.08,3.6,7.68
9.06,6.73,15.790000000000001
8.5,5.6,14.1
5.54,5.17,10.71
0.72,0.34,1.06
7.71,5.63,13.34
2.1,3.36,5.46
7.71,7.59,15.3
8.81,9.71,18.520000000000003
5.74,4.35,10.09
5.08,3.08,8.16
6.58,9.37,15.95
9.52,0.73,10.25
2.82,5.98,8.8
1.36,5.95,7.3100000000000005
6.15,4.52,10.67
8.71,1.35,10.06
2.74,9.13,11.870000000000001
3.17,4.14,7.31
7.85,9.35,17.2
2.25,7.16,9.41
4.72,3.44,8.16
6.05,8.56,14.61
3.2,5.03,8.23
3.38,1.33,4.71
1.66,2.88,4.54
6.59,3.04,9.629999999999999
8.55,6.1,14.65
9.69,4.17,13.86
8.04,5.3,13.34
2.78,7.4,10.18
3.03,5.24,8.27
6.58,9.6,16.18
5.94,4.4,10.34
1.47,8.5,9.97
0.35,3.52,3.87
0.4,9.16,9.56
4.48,9.78,14.26
4.4,9.44,13.84
2.66,2.18,4.84
8.82,5.75,14.57
5.32,1.32,6.640000000000001
1.15,4.56,5.709999999999999
1.36,9.98,11.34
2.45,6.6,9.05
0.74,9.09,9.83
2.03,5.62,7.65
2.72,3.51,6.23
7.15,2.4,9.55
6.43,7.51,13.94
1.21,1.45,2.66
3.01,5.52,8.53
0.98,0.08,1.06
2.77,5.77,8.54
8.77,1.51,10.28
3.72,7.51,11.23
8.91,7.5,16.41
5.26,0.71,5.97
8.07,4.33,12.4
3.58,2.84,6.42
0.15,1.73,1.88
7.75,3.46,11.21
0.52,9.73,10.25
5.46,3.03,8.49
9.96,0.68,10.64
7.38,8.24,15.620000000000001
1.75,1.22,2.9699999999999998
1.35,6.44,7.790000000000001
6.98,4.4,11.38
1.83,2.33,4.16
2.31,1.41,3.7199999999999998
0.62,5.33,5.95
5.91,9.28,15.19
9.55,3.34,12.89
5.3,3.2,8.5
8.01,2.96,10.969999999999999
7.35,5.12,12.469999999999999
1.18,9.52,10.7
6.01,2.31,8.32
1.91,5.43,7.34
9.47,0.51,9.98
1.89,8.04,9.93
4.6,2.9,7.5
4.63,5.64,10.27
0.82,8.62,9.44
6.59,6.47,13.059999999999999
5.41,3.45,8.86
5.42,0.55,5.97
1.3,5.68,6.9799999999999995
9.7,4.78,14.48
8.64,1.95,10.59
6.2,9.17,15.370000000000001
2.44,8.39,10.83
9.45,0.11,9.559999999999999
7.08,8.03,15.11
6.44,4.41,10.850000000000001
1.36,4.07,5.430000000000001
6.52,5.32,11.84
5.96,2.58,8.54
4.93,0.88,5.81
6.22,2.62,8.84
3.22,9.8,13.020000000000001
9.46,8.86,18.32
5.09,2.08,7.17
6.35,3.59,9.94
7.6,0.36,7.96
2.29,1.9,4.1899999999999995
5.17,2.63,7.8
8.0,2.73,10.73
6.18,9.94,16.119999999999997
0.22,7.3,7.52
3.87,7.97,11.84
8.85,5.87,14.719999999999999
9.04,5.44,14.48
3.96,1.72,5.68
1.3,8.99,10.290000000000001
8.72,1.66,10.38
9.22,9.14,18.36
6.49,4.72,11.21
8.7,0.28,8.979999999999999
9.46,9.07,18.53
8.97,5.3,14.27
5.18,0.03,5.21
1.14,9.5,10.64
0.4,5.61,6.010000000000001
1.08,9.06,10.14
6.34,3.24,9.58
6.67,1.49,8.16
7.93,5.28,13.21
5.34,4.99,10.33
8.54,5.52,14.059999999999999
3.08,4.23,7.3100000000000005
8.04,3.65,11.69
8.74,8.46,17.200000000000003
6.62,8.47,15.09
8.28,1.42,9.7
1.23,1.4,2.63
1.44,5.48,6.92
0.27,3.02,3.29
4.6,4.12,8.719999999999999
7.19,8.23,15.420000000000002
1.49,5.78,7.2700000000000005
0.38,4.46,4.84
5.17,6.51,11.68
3.59,4.93,8.52
2.3,2.78,5.08
8.38,9.51,17.89
3.75,6.52,10.27
0.91,3.07,3.98
8.61,0.03,8.639999999999999
3.87,0.24,4.11
4.69,5.06,9.75
1.33,2.39,3.72
1.11,5.03,6.140000000000001
0.17,0.22,0.39
9.81,5.84,15.65
7.08,3.58,10.66
3.66,6.62,10.280000000000001
8.25,7.89,16.14
1.58,7.97,9.55
6.38,4.87,11.25
7.54,0.08,7.62
8.92,3.5,12.42
3.41,9.31,12.72
1.63,6.1,7.7299999999999995
6.01,4.79,10.8
2.34,8.44,10.78
3.82,1.78,5.6
4.37,1.3,5.67
8.66,9.41,18.07
7.9,2.35,10.25
4.69,3.75,8.440000000000001
4.44,2.07,6.51
1.44,9.46,10.9
4.29,2.56,6.85
8.93,5.67,14.6
7.32,1.32,8.64
8.61,1.54,10.149999999999999
5.97,8.93,14.899999999999999
3.85,1.92,5.77
4.21,5.49,9.7
4.98,8.39,13.370000000000001
6.24,5.64,11.879999999999999
2.03,4.99,7.02
8.93,7.35,16.28
5.32,1.39,6.71
8.14,2.04,10.18
1.05,8.13,9.180000000000001
3.29,8.8,12.09
8.51,1.92,10.43
4.63,3.81,8.44
7.92,4.69,12.61
2.83,6.22,9.05
7.52,4.62,12.14
4.71,7.8,12.51
6.98,8.56,15.540000000000001
7.12,1.3,8.42
4.96,3.67,8.629999999999999
3.67,3.34,7.01
9.42,8.29,17.71
5.47,5.64,11.11
8.1,3.29,11.39
2.44,2.34,4.779999999999999
1.69,7.39,9.08
0.01,7.02,7.029999999999999
4.14,3.35,7.49
7.49,7.26,14.75
2.7,4.76,7.46
5.91,0.37,6.28
4.0,3.38,7.38
1.59,2.3,3.8899999999999997
4.96,0.53,5.49
7.55,9.9,17.45
7.63,1.85,9.48
8.85,9.15,18.0
0.78,6.0,6.78
1.18,1.6,2.7800000000000002
6.61,4.17,10.780000000000001
8.34,1.25,9.59
1.8,6.27,8.07
6.55,2.23,8.78
4.63,9.85,14.48
8.12,1.02,9.139999999999999
0.12,7.64,7.76
5.82,8.7,14.52
6.23,4.74,10.97
6.51,7.95,14.46
9.68,3.73,13.41
3.45,6.64,10.09
0.58,8.36,8.94
4.32,7.6,11.92
1.33,5.36,6.69
1.95,0.9,2.85
7.81,5.81,13.62
9.49,8.72,18.21
4.37,6.34,10.71
3.56,8.51,12.07
9.39,5.88,15.27
4.0,7.53,11.530000000000001
8.16,2.23,10.39
0.0,5.83,5.83
4.98,9.63,14.610000000000001
4.56,0.31,4.869999999999999
1.79,2.7,4.49
8.27,0.37,8.639999999999999
3.74,3.5,7.24
9.81,4.82,14.63
5.35,0.97,6.319999999999999
1.92,8.21,10.13
1.96,1.38,3.34
9.45,8.47,17.92
7.03,5.32,12.350000000000001
7.24,7.86,15.100000000000001
0.13,2.11,2.2399999999999998
2.52,4.16,6.68
5.81,7.69,13.5
8.71,6.09,14.8
8.04,9.19,17.229999999999997
1.27,6.1,7.369999999999999
6.83,4.35,11.18
9.46,9.91,19.37
6.83,1.78,8.61
4.6,2.57,7.17
3.14,7.99,11.13
1.86,0.1,1.9600000000000002
6.02,1.31,7.33
6.8,7.97,14.77
0.99,6.14,7.13
8.56,9.01,17.57
9.41,1.35,10.76
8.74,2.96,11.7
5.66,1.02,6.68
8.0,9.6,17.6
7.14,4.22,11.36
6.7,1.2,7.9
2.42,1.61,4.03
5.27,4.19,9.46
9.23,3.54,12.77
7.31,8.85,16.16
7.2,0.0,7.2
2.74,3.75,6.49
6.58,7.28,13.86
2.28,7.53,9.81
1.94,5.0,6.9399999999999995
7.22,6.02,13.239999999999998
5.97,2.33,8.3
8.01,8.57,16.58
0.64,8.11,8.75
3.63,4.94,8.57
5.39,2.12,7.51
0.96,0.71,1.67
3.9,9.57,13.47
1.85,0.32,2.17
8.7,2.1,10.799999999999999
5.62,1.62,7.24
7.04,1.34,8.38
7.99,8.12,16.11
9.83,0.86,10.69
3.01,8.35,11.36
6.68,3.81,10.49
5.42,3.32,8.74
5.76,6.95,12.71
1.59,7.68,9.27
9.38,8.11,17.490000000000002
4.39,7.6,11.989999999999998
2.41,2.36,4.77
2.21,6.91,9.120000000000001
8.16,5.55,13.71
3.5,1.45,4.95
7.52,5.14,12.66
1.45,7.42,8.87
5.07,0.41,5.48
9.13,2.15,11.280000000000001
0.43,2.44,2.87
1.48,7.3,8.78
1.95,4.31,6.26
5.24,0.2,5.44
7.52,4.76,12.28
4.61,5.04,9.65
9.89,9.27,19.16
6.63,9.96,16.59
1.69,5.9,7.59
7.59,6.28,13.870000000000001
8.95,6.11,15.059999999999999
9.79,2.65,12.44
4.97,3.12,8.09
2.66,3.36,6.02
5.15,1.26,6.41
7.77,0.18,7.949999999999999
9.25,5.52,14.77
3.18,2.81,5.99
3.45,6.59,10.04
2.04,7.68,9.719999999999999
8.94,7.82,16.759999999999998
5.67,0.19,5.86
0.59,2.81,3.4
5.62,5.87,11.49
6.56,8.81,15.370000000000001
1.22,2.42,3.6399999999999997
9.8,9.95,19.75
6.4,6.09,12.49
5.7,8.69,14.39
4.9,5.88,10.780000000000001
8.89,1.05,9.940000000000001
4.5,5.5,10.0
9.16,9.3,18.46
1.28,6.56,7.84
7.04,0.05,7.09
0.94,0.73,1.67
5.37,9.1,14.469999999999999
7.75,7.84,15.59
2.41,1.88,4.29
0.94,7.24,8.18
8.83,0.57,9.4
1.22,8.22,9.440000000000001
3.94,3.35,7.29
4.27,2.53,6.799999999999999
2.79,7.44,10.23
8.61,2.94,11.549999999999999
6.54,1.92,8.46
5.73,7.47,13.2
1.6,8.68,10.28
8.89,9.65,18.54
7.76,6.68,14.44
7.67,8.14,15.81
6.0,3.76,9.76
6.7,9.61,16.31
7.77,3.71,11.48
6.48,8.78,15.26
6.69,9.59,16.28
9.29,5.83,15.12
9.24,3.21,12.45
1.03,9.54,10.569999999999999
3.54,2.59,6.13
0.16,1.5,1.66
3.99,5.54,9.530000000000001
0.81,2.09,2.9
1.47,3.5,4.97
8.18,4.02,12.2
4.42,5.75,10.17
1.26,8.19,9.45
5.77,8.6,14.37
9.58,0.65,10.23
5.76,0.78,6.54
7.27,6.01,13.28
9.56,9.41,18.97
6.66,6.71,13.370000000000001
1.42,7.04,8.46
8.27,0.59,8.86
7.58,2.83,10.41
4.11,8.56,12.670000000000002
2.96,4.03,6.99
9.34,9.69,19.03
8.77,7.16,15.93
8.37,6.65,15.02
7.0,9.84,16.84
3.22,8.79,12.01
6.66,9.53,16.189999999999998
9.2,9.02,18.22
8.62,1.46,10.079999999999998
0.88,2.71,3.59
3.21,5.95,9.16
8.25,3.96,12.21
4.9,7.97,12.870000000000001
4.36,8.93,13.29
2.91,4.7,7.61
6.63,5.91,12.54
6.36,6.06,12.42
8.31,6.46,14.77
9.17,7.13,16.3
8.36,3.94,12.299999999999999
1.01,1.13,2.1399999999999997
8.8,0.8,9.600000000000001
5.64,6.62,12.26
5.96,0.95,6.91
0.15,5.98,6.130000000000001
6.37,2.67,9.04
6.97,5.22,12.19
1.57,1.79,3.3600000000000003
8.2,7.97,16.169999999999998
5.55,9.53,15.079999999999998
3.04,4.25,7.29
5.12,3.15,8.27
5.89,5.98,11.870000000000001
8.16,4.05,12.21
6.02,1.9,7.92
9.88,7.04,16.92
9.8,6.77,16.57
2.41,6.18,8.59
9.62,1.04,10.66
7.34,7.12,14.46
8.39,4.57,12.96
5.1,6.1,11.2
2.5,3.01,5.51
1.05,4.39,5.4399999999999995
9.97,3.78,13.75
6.65,2.62,9.27
6.34,0.61,6.95
9.71,8.44,18.15
1.2,4.4,5.6000000000000005
6.09,2.86,8.95
2.87,5.27,8.14
5.25,3.59,8.84
1.88,2.45,4.33
7.33,3.07,10.4
1.9,1.7,3.5999999999999996
5.7,1.54,7.24
5.2,1.85,7.050000000000001
7.67,9.86,17.53
2.4,8.44,10.84
3.91,0.38,4.29
9.69,6.77,16.46
2.07,4.63,6.699999999999999
6.1,7.72,13.82
7.97,6.55,14.52
4.81,7.49,12.3
9.34,7.49,16.83
1.79,5.77,7.56
1.33,7.72,9.05
0.4,2.18,2.58
3.31,7.17,10.48
0.04,9.57,9.61
7.47,0.56,8.03
8.85,9.83,18.68
3.22,6.97,10.19
1.57,2.98,4.55
8.04,9.14,17.18
0.29,1.18,1.47
7.5,7.93,15.43
4.27,6.89,11.16
6.92,4.01,10.93
3.71,9.47,13.18
8.01,9.26,17.27
5.4,1.56,6.960000000000001
2.83,6.76,9.59
1.86,2.98,4.84
0.2,2.76,2.96
5.12,4.97,10.09
6.84,7.33,14.17
6.09,7.34,13.43
3.45,0.65,4.1000000000000005
9.81,2.17,11.98
8.84,2.88,11.719999999999999
6.1,4.68,10.78
0.95,3.15,4.1
3.99,7.96,11.95
9.89,6.4,16.29
2.16,9.11,11.27
0.15,1.47,1.6199999999999999
4.84,2.5,7.34
7.28,7.1,14.379999999999999
7.28,1.12,8.4
4.05,3.75,7.8
6.19,2.2,8.39
8.2,5.83,14.03
9.9,2.28,12.18
9.69,4.15,13.84
6.84,0.24,7.08
3.43,4.88,8.31
6.76,1.86,8.62
9.48,0.72,10.200000000000001
0.48,0.05,0.53
6.83,8.89,15.72
0.99,3.78,4.77
1.9,2.06,3.96
8.26,1.52,9.78
8.02,7.87,15.89
1.0,9.74,10.74
1.53,9.39,10.92
0.9,5.15,6.050000000000001
0.41,6.81,7.22
4.79,0.39,5.18
4.37,8.11,12.48
1.66,6.03,7.69
0.69,5.36,6.050000000000001
4.38,5.26,9.64
7.09,5.97,13.059999999999999
1.1,0.48,1.58
8.74,0.66,9.4
4.3,3.78,8.08
9.91,3.17,13.08
8.36,9.58,17.939999999999998
8.18,7.39,15.57
8.95,1.97,10.92
4.66,1.43,6.09
8.68,7.93,16.61
4.54,6.18,10.719999999999999
0.79,1.39,2.1799999999999997
3.81,9.24,13.05
7.15,6.25,13.4
3.35,8.68,12.03
1.81,7.81,9.62
3.01,1.01,4.02
0.82,3.21,4.03
4.76,3.82,8.58
4.27,7.55,11.82
5.14,2.57,7.709999999999999
3.15,6.4,9.55
9.82,4.22,14.04
9.69,1.95,11.639999999999999
3.57,7.45,11.02
1.06,5.62,6.68
3.28,9.88,13.16
9.68,5.38,15.059999999999999
5.3,0.8,6.1
1.56,6.0,7.5600000000000005
5.35,6.35,11.7
5.34,7.74,13.08
8.89,3.1,11.99
2.68,1.62,4.300000000000001
5.65,8.72,14.370000000000001
1.37,9.91,11.280000000000001
4.82,4.23,9.05
7.52,9.84,17.36
0.83,5.18,6.01
2.3,2.2,4.5
0.27,9.53,9.799999999999999
4.1,1.13,5.2299999999999995
1.8,4.34,6.14
2.81,2.21,5.02
4.62,4.48,9.100000000000001
9.38,7.58,16.96
5.89,0.03,5.92
2.78,4.54,7.32
1.35,4.61,5.960000000000001
4.87,1.76,6.63
5.9,8.64,14.540000000000001
0.47,9.64,10.110000000000001
7.86,4.38,12.24
3.31,8.98,12.290000000000001
1.06,2.14,3.2
0.39,0.04,0.43
1.21,3.9,5.109999999999999
0.88,0.68,1.56
1.52,6.46,7.98
2.18,8.81,10.99
5.04,7.13,12.17
5.87,5.73,11.600000000000001
3.75,3.07,6.82
0.15,3.17,3.32
8.9,4.33,13.23
9.42,7.6,17.02
2.08,3.55,5.63
4.01,7.29,11.3
0.75,5.68,6.43
0.35,1.44,1.79
4.54,2.09,6.63
5.06,4.17,9.23
1.61,6.11,7.720000000000001
0.65,7.61,8.26
2.17,6.96,9.129999999999999
3.48,9.88,13.360000000000001
8.88,5.21,14.09
9.06,0.6,9.66
0.4,3.65,4.05
5.91,2.24,8.15
4.15,1.75,5.9
0.42,7.08,7.5
1.82,8.56,10.38
6.8,8.42,15.219999999999999
9.18,4.87,14.05
8.49,2.91,11.4
7.89,9.2,17.09
4.03,5.74,9.77
6.54,3.43,9.97
3.15,5.96,9.11
1.35,2.62,3.97
2.13,4.29,6.42
8.28,9.5,17.78
0.47,8.55,9.020000000000001
6.72,8.42,15.14
3.18,9.78,12.959999999999999
5.77,3.77,9.54
1.19,7.0,8.19
0.31,8.74,9.05
1.48,4.53,6.01
0.5,5.13,5.63
0.82,4.73,5.550000000000001
7.5,6.27,13.77
0.0,9.0,9.0
4.68,5.91,10.59
4.37,3.41,7.78
9.05,5.03,14.080000000000002
0.25,5.17,5.42
0.4,8.05,8.450000000000001
9.92,6.03,15.95
0.47,9.09,9.56
8.05,6.22,14.27
0.69,1.95,2.6399999999999997
5.71,4.74,10.45
8.65,6.88,15.530000000000001
7.05,4.58,11.629999999999999
1.33,8.4,9.73
3.73,8.84,12.57
6.52,3.24,9.76
1.79,6.37,8.16
8.52,8.6,17.119999999999997
5.29,1.58,6.87
9.74,7.83,17.57
3.04,1.29,4.33
6.05,6.59,12.64
2.05,1.78,3.83
1.16,8.45,9.61
5.62,0.24,5.86
5.15,0.88,6.03
0.44,1.75,2.19
5.1,5.06,10.16
9.85,9.7,19.549999999999997
2.67,5.82,8.49
6.99,0.33,7.32
0.79,0.79,1.58
2.7,1.42,4.12
1.66,4.01,5.67
2.06,6.02,8.08
8.04,6.22,14.259999999999998
2.95,3.82,6.77
2.42,6.65,9.07
6.55,3.05,9.6
4.3,2.25,6.55
2.9,0.57,3.4699999999999998
7.87,4.85,12.719999999999999
2.93,7.84,10.77
8.77,9.7,18.47
0.83,6.83,7.66
5.09,6.94,12.030000000000001
1.46,8.53,9.989999999999998
4.98,0.92,5.9
9.09,3.78,12.87
3.63,7.46,11.09
7.56,2.47,10.03
6.42,3.53,9.95
0.72,9.88,10.600000000000001
8.56,3.57,12.13
7.55,6.37,13.92
3.5,0.53,4.03
8.52,2.05,10.57
3.66,0.37,4.03
6.81,0.11,6.92
3.8,1.3,5.1
1.55,1.87,3.42
8.46,3.81,12.270000000000001
2.18,5.32,7.5
1.8,5.81,7.609999999999999
1.54,8.92,10.46
7.47,0.89,8.36
5.75,1.06,6.8100000000000005
6.09,1.79,7.88
4.04,8.78,12.82
1.99,8.75,10.74
1.13,9.54,10.669999999999998
7.21,3.43,10.64
3.23,4.48,7.710000000000001
3.74,8.86,12.6
4.13,2.1,6.23
8.42,6.6,15.02
4.94,2.46,7.4
9.46,4.26,13.72
4.92,9.89,14.81
9.78,9.93,19.71
4.11,4.36,8.47
2.25,4.73,6.98
7.25,1.06,8.31
8.13,4.24,12.370000000000001
7.53,0.19,7.720000000000001
4.44,7.52,11.96
8.18,1.52,9.7
3.86,9.32,13.18
4.15,1.53,5.680000000000001
5.68,5.77,11.45
7.31,8.63,15.940000000000001
1.59,5.31,6.8999999999999995
9.07,3.74,12.81
5.99,7.12,13.11
6.57,3.84,10.41
9.34,9.5,18.84
8.02,5.31,13.329999999999998
4.13,5.44,9.57
5.32,4.91,10.23
8.61,7.02,15.629999999999999
7.69,9.32,17.01
9.91,3.65,13.56
6.51,1.98,8.49
6.58,2.99,9.57
2.67,8.53,11.2
5.55,4.0,9.55
0.37,7.65,8.02
0.94,2.11,3.05
6.85,6.66,13.51
6.42,7.58,14.0
1.83,1.36,3.1900000000000004
2.83,3.81,6.640000000000001
9.4,2.64,12.040000000000001
9.8,7.44,17.240000000000002
5.01,1.89,6.8999999999999995
1.86,3.97,5.83
5.69,5.67,11.36
8.74,5.83,14.57
3.23,2.95,6.18
3.44,6.98,10.42
0.09,9.85,9.94
5.74,6.49,12.23
3.92,7.18,11.1
8.85,1.32,10.17
5.73,1.55,7.28
9.36,4.59,13.95
4.1,6.61,10.71
0.14,2.96,3.1
0.47,8.37,8.84
8.53,8.78,17.31
0.79,9.54,10.329999999999998
0.84,9.63,10.47
8.93,2.18,11.11
1.09,8.46,9.55
6.9,8.37,15.27
6.53,3.87,10.4
1.25,4.5,5.75
5.63,6.37,12.0
9.91,4.73,14.64
8.49,5.31,13.8
8.39,4.84,13.23
4.0,7.52,11.52
6.04,5.47,11.51
7.42,1.86,9.28
4.31,3.52,7.83
7.81,3.29,11.1
6.75,1.23,7.98
0.14,5.41,5.55
3.42,5.73,9.15
4.68,6.14,10.82
9.91,3.71,13.620000000000001
4.68,2.8,7.4799999999999995
6.04,3.55,9.59
3.62,8.13,11.75
2.04,2.67,4.71
4.38,2.41,6.79
7.42,5.13,12.55
1.54,9.35,10.89
3.18,4.02,7.199999999999999
0.12,4.13,4.25
3.03,2.46,5.49
5.22,3.76,8.98
7.51,8.79,16.299999999999997
9.34,4.96,14.3
1.78,2.18,3.96
8.62,4.49,13.11
3.53,2.8,6.33
4.82,2.05,6.87
9.06,6.05,15.11
9.33,6.28,15.61
2.68,3.53,6.21
5.74,5.41,11.15
2.49,5.43,7.92
4.94,0.06,5.0
0.18,3.7,3.8800000000000003
5.3,8.66,13.96
9.66,5.46,15.120000000000001
1.38,6.17,7.55
1.54,6.24,7.78
8.7,0.73,9.43
6.31,9.54,15.849999999999998
8.76,2.67,11.43
6.55,8.09,14.64
8.84,0.58,9.42
2.91,6.5,9.41
2.48,4.3,6.779999999999999
2.78,3.31,6.09
5.07,8.57,13.64
6.08,6.29,12.370000000000001
7.07,9.39,16.46
9.77,2.77,12.54
6.03,7.19,13.22
1.51,7.83,9.34
8.09,2.41,10.5
0.95,5.73,6.680000000000001
1.82,8.75,10.57
5.18,9.83,15.01
9.96,7.84,17.8
4.24,9.77,14.01
2.47,1.49,3.96
9.04,6.95,15.989999999999998
3.22,2.18,5.4
2.42,6.95,9.370000000000001
6.38,0.68,7.06
6.37,7.84,14.21
3.39,7.41,10.8
9.05,3.7,12.75
9.73,6.49,16.22
3.63,1.44,5.07
5.66,2.71,8.370000000000001
2.06,5.06,7.119999999999999
5.97,1.24,7.21
7.42,4.61,12.030000000000001
8.47,5.85,14.32
7.87,9.09,16.96
7.56,8.61,16.169999999999998
3.46,2.47,5.93
5.67,7.86,13.530000000000001
1.62,4.05,5.67
6.28,8.21,14.490000000000002
9.0,4.8,13.8
9.51,4.45,13.96
1.68,9.82,11.5
8.72,4.55,13.27
9.81,0.67,10.48
2.64,4.83,7.470000000000001
1.12,1.7,2.8200000000000003
9.05,4.89,13.940000000000001
5.07,4.99,10.06
6.73,2.51,9.24
5.73,9.56,15.290000000000001
6.46,7.3,13.76
